g5F2 g5F2 0.027027
g5F2 KNG5 0.027027
g5F2 Gva6 0.027027
g5F2 G4iT 0.000000
g5F2 DjqI 0.027027
g5F2 lkGu 0.027027
g5F2 adgF 0.000000
g5F2 voUt 0.000000
g5F2 hRjc 0.000000
g5F2 9Rd0 0.027027
g5F2 R660 0.000000
g5F2 NZg8 0.027027
g5F2 FE91 0.027027
g5F2 9RaS 0.000000
g5F2 naUo 0.000000
g5F2 rXzI 0.000000
g5F2 PRcU 0.000000
g5F2 3Bsg 0.000000
g5F2 Y0Sr 0.027027
g5F2 aK0J 0.027027
g5F2 NmRW 0.027027
g5F2 SyH2 0.027027
g5F2 UMUa 0.000000
g5F2 ZTd6 0.000000
g5F2 lPJF 0.000000
g5F2 83gx 0.027027
g5F2 u9TU 0.027027
g5F2 0C17 0.000000
g5F2 9wk9 0.000000
g5F2 oEmh 0.000000
g5F2 FClN 0.000000
g5F2 Cle7 0.027027
g5F2 uTWR 0.027027
g5F2 Y0fd 0.000000
g5F2 idr0 0.027027
g5F2 xTYc 0.027027
g5F2 xrd4 0.027027
g5F2 a83E 0.000000
g5F2 jxDQ 0.027027
g5F2 4r3l 0.000000
g5F2 tu3y 0.027027
g5F2 gN6i 0.027027
g5F2 zkvt 0.000000
g5F2 eTup 0.027027
g5F2 POro 0.027027
g5F2 v6YV 0.027027
g5F2 QW21 0.000000
g5F2 hko9 0.027027
g5F2 S9Og 0.027027
g5F2 sZvv 0.027027
g5F2 Hjz2 0.027027
g5F2 YXE9 0.000000
g5F2 CVSz 0.027027
g5F2 Lszb 0.027027
g5F2 rVFi 0.000000
g5F2 TVSM 0.027027
g5F2 tOhE 0.000000
g5F2 aWwq 0.000000
g5F2 LEqp 0.000000
g5F2 l2aq 0.027027
g5F2 e5JX 0.000000
g5F2 OOPc 0.027027
g5F2 PV8V 0.027027
g5F2 atmL 0.000000
g5F2 deur 0.027027
g5F2 MuvS 0.000000
g5F2 7RVW 0.027027
g5F2 VoCu 0.000000
g5F2 DgVM 0.000000
g5F2 uDHV 0.000000
KNG5 g5F2 0.000000
KNG5 KNG5 0.062500
KNG5 Gva6 0.000000
KNG5 G4iT 0.031250
KNG5 DjqI 0.031250
KNG5 lkGu 0.000000
KNG5 adgF 0.000000
KNG5 voUt 0.000000
KNG5 hRjc 0.000000
KNG5 9Rd0 0.000000
KNG5 R660 0.000000
KNG5 NZg8 0.000000
KNG5 FE91 0.000000
KNG5 9RaS 0.031250
KNG5 naUo 0.000000
KNG5 rXzI 0.031250
KNG5 PRcU 0.031250
KNG5 3Bsg 0.031250
KNG5 Y0Sr 0.000000
KNG5 aK0J 0.000000
KNG5 NmRW 0.031250
KNG5 SyH2 0.031250
KNG5 UMUa 0.000000
KNG5 ZTd6 0.000000
KNG5 lPJF 0.000000
KNG5 83gx 0.000000
KNG5 u9TU 0.000000
KNG5 0C17 0.000000
KNG5 9wk9 0.000000
KNG5 oEmh 0.000000
KNG5 FClN 0.000000
KNG5 Cle7 0.031250
KNG5 uTWR 0.000000
KNG5 Y0fd 0.031250
KNG5 idr0 0.031250
KNG5 xTYc 0.031250
KNG5 xrd4 0.031250
KNG5 a83E 0.031250
KNG5 jxDQ 0.031250
KNG5 4r3l 0.000000
KNG5 tu3y 0.031250
KNG5 gN6i 0.000000
KNG5 zkvt 0.031250
KNG5 eTup 0.031250
KNG5 POro 0.031250
KNG5 v6YV 0.031250
KNG5 QW21 0.031250
KNG5 hko9 0.031250
KNG5 S9Og 0.031250
KNG5 sZvv 0.000000
KNG5 Hjz2 0.000000
KNG5 YXE9 0.031250
KNG5 CVSz 0.000000
KNG5 Lszb 0.000000
KNG5 rVFi 0.031250
KNG5 TVSM 0.000000
KNG5 tOhE 0.031250
KNG5 aWwq 0.000000
KNG5 LEqp 0.000000
KNG5 l2aq 0.000000
KNG5 e5JX 0.000000
KNG5 OOPc 0.031250
KNG5 PV8V 0.000000
KNG5 atmL 0.000000
KNG5 deur 0.000000
KNG5 MuvS 0.031250
KNG5 7RVW 0.031250
KNG5 VoCu 0.031250
KNG5 DgVM 0.000000
KNG5 uDHV 0.000000
Gva6 g5F2 0.028571
Gva6 KNG5 0.000000
Gva6 Gva6 0.057143
Gva6 G4iT 0.028571
Gva6 DjqI 0.028571
Gva6 lkGu 0.000000
Gva6 adgF 0.000000
Gva6 voUt 0.000000
Gva6 hRjc 0.000000
Gva6 9Rd0 0.000000
Gva6 R660 0.000000
Gva6 NZg8 0.028571
Gva6 FE91 0.028571
Gva6 9RaS 0.000000
Gva6 naUo 0.000000
Gva6 rXzI 0.028571
Gva6 PRcU 0.028571
Gva6 3Bsg 0.028571
Gva6 Y0Sr 0.000000
Gva6 aK0J 0.000000
Gva6 NmRW 0.028571
Gva6 SyH2 0.000000
Gva6 UMUa 0.028571
Gva6 ZTd6 0.028571
Gva6 lPJF 0.000000
Gva6 83gx 0.028571
Gva6 u9TU 0.000000
Gva6 0C17 0.000000
Gva6 9wk9 0.028571
Gva6 oEmh 0.028571
Gva6 FClN 0.000000
Gva6 Cle7 0.000000
Gva6 uTWR 0.000000
Gva6 Y0fd 0.028571
Gva6 idr0 0.000000
Gva6 xTYc 0.000000
Gva6 xrd4 0.000000
Gva6 a83E 0.028571
Gva6 jxDQ 0.028571
Gva6 4r3l 0.000000
Gva6 tu3y 0.000000
Gva6 gN6i 0.028571
Gva6 zkvt 0.028571
Gva6 eTup 0.028571
Gva6 POro 0.028571
Gva6 v6YV 0.028571
Gva6 QW21 0.000000
Gva6 hko9 0.028571
Gva6 S9Og 0.000000
Gva6 sZvv 0.000000
Gva6 Hjz2 0.000000
Gva6 YXE9 0.028571
Gva6 CVSz 0.028571
Gva6 Lszb 0.028571
Gva6 rVFi 0.028571
Gva6 TVSM 0.028571
Gva6 tOhE 0.000000
Gva6 aWwq 0.000000
Gva6 LEqp 0.000000
Gva6 l2aq 0.000000
Gva6 e5JX 0.000000
Gva6 OOPc 0.028571
Gva6 PV8V 0.000000
Gva6 atmL 0.028571
Gva6 deur 0.028571
Gva6 MuvS 0.028571
Gva6 7RVW 0.028571
Gva6 VoCu 0.000000
Gva6 DgVM 0.000000
Gva6 uDHV 0.000000
G4iT g5F2 0.000000
G4iT KNG5 0.000000
G4iT Gva6 0.000000
G4iT G4iT 0.060606
G4iT DjqI 0.000000
G4iT lkGu 0.000000
G4iT adgF 0.000000
G4iT voUt 0.000000
G4iT hRjc 0.000000
G4iT 9Rd0 0.000000
G4iT R660 0.030303
G4iT NZg8 0.000000
G4iT FE91 0.030303
G4iT 9RaS 0.000000
G4iT naUo 0.000000
G4iT rXzI 0.000000
G4iT PRcU 0.000000
G4iT 3Bsg 0.030303
G4iT Y0Sr 0.000000
G4iT aK0J 0.030303
G4iT NmRW 0.000000
G4iT SyH2 0.030303
