fbTW fbTW 0.118741
fbTW Tz1e 0.165800
fbTW ZnpW 0.168868
fbTW VBEt 0.054233
fbTW mLqt 0.155922
fbTW htIg 0.063852
fbTW cmad 0.044498
fbTW 68ou 0.130609
fbTW s82g 0.097475
Tz1e fbTW 0.090357
Tz1e Tz1e 0.174877
Tz1e ZnpW 0.036487
Tz1e VBEt 0.161299
Tz1e mLqt 0.023249
Tz1e htIg 0.149036
Tz1e cmad 0.100030
Tz1e 68ou 0.146790
Tz1e s82g 0.117876
ZnpW fbTW 0.059978
ZnpW Tz1e 0.071060
ZnpW ZnpW 0.226433
ZnpW VBEt 0.096113
ZnpW mLqt 0.071045
ZnpW htIg 0.055460
ZnpW cmad 0.275190
ZnpW 68ou 0.064092
ZnpW s82g 0.080629
VBEt fbTW 0.007194
VBEt Tz1e 0.136538
VBEt ZnpW 0.135372
VBEt VBEt 0.114886
VBEt mLqt 0.136210
VBEt htIg 0.046666
VBEt cmad 0.097218
VBEt 68ou 0.076874
VBEt s82g 0.249042
mLqt fbTW 0.111729
mLqt Tz1e 0.027620
mLqt ZnpW 0.221571
mLqt VBEt 0.026318
mLqt mLqt 0.234299
mLqt htIg 0.066719
mLqt cmad 0.091292
mLqt 68ou 0.125642
mLqt s82g 0.094809
htIg fbTW 0.116317
htIg Tz1e 0.078629
htIg ZnpW 0.130935
htIg VBEt 0.127187
htIg mLqt 0.099008
htIg htIg 0.109430
htIg cmad 0.199758
htIg 68ou 0.066019
htIg s82g 0.072716
cmad fbTW 0.033087
cmad Tz1e 0.126918
cmad ZnpW 0.084086
cmad VBEt 0.043132
cmad mLqt 0.080922
cmad htIg 0.184308
cmad cmad 0.178956
cmad 68ou 0.160126
cmad s82g 0.108464
68ou fbTW 0.158154
68ou Tz1e 0.094366
68ou ZnpW 0.089245
68ou VBEt 0.110279
68ou mLqt 0.072027
68ou htIg 0.207773
68ou cmad 0.020580
68ou 68ou 0.231698
68ou s82g 0.015878
s82g fbTW 0.080619
s82g Tz1e 0.156741
s82g ZnpW 0.068983
s82g VBEt 0.161729
s82g mLqt 0.067286
s82g htIg 0.054648
s82g cmad 0.079101
s82g 68ou 0.220235
s82g s82g 0.110658
