(1, 1, 0, 0, 987602.62012) 0.14285714285714285
(0, 0, 0, 0, 1000000) 1.0
(2, 1, 0, 1, 987392.2368345) 0.02040816326530612
(2, 0, 0, 0, 1000021.04004) 0.02040816326530612
(2, 1, 0, 0, 987602.62012) 0.061224489795918366
(1, 0, 1, 0, 997351.280029) 0.14285714285714285
(2, 1, 1, 0, 984932.860109) 0.02040816326530612
(2, 0, 1, 0, 997351.280029) 0.061224489795918366
(2, 0, 0, 0, 999999.640136) 0.02040816326530612
(1, 0, 0, 1, 999791.3981171) 0.14285714285714285
(2, 1, 0, 1, 987372.9781971) 0.02040816326530612
(2, 0, 1, 1, 997143.0380101) 0.02040816326530612
(2, 0, 0, 2, 999581.0148316) 0.02040816326530612
(2, 0, 0, 1, 999791.3981171) 0.061224489795918366
(2, 0, 0, 0, 1000001.7814026) 0.02040816326530612
(1, 0, 0, 0, 1000000) 0.5714285714285714
(2, 1, 0, 0, 987581.58008) 0.08163265306122448
(2, 0, 1, 0, 997351.639893) 0.08163265306122448
(2, 0, 0, 1, 999789.6167145) 0.08163265306122448
(2, 0, 0, 0, 1000000) 0.326530612244898
(2, 0, 2, 0, 995921.90833275) 0.04081632653061224
(2, 1, 1, 0, 980069.2301065) 0.04081632653061224
(3, 1, 1, 1, 984722.3767275) 0.0029154518950437313
(3, 1, 0, 2, 987182.1091947) 0.0029154518950437313
(3, 0, 0, 1, 999807.9370345) 0.0029154518950437313
(3, 1, 0, 0, 987602.3644743) 0.0029154518950437313
(3, 1, 0, 0, 987605.33984) 0.0029154518950437313
(3, 0, 1, 0, 997351.179933) 0.0029154518950437313
(3, 0, 0, 1, 999810.9124002) 0.0029154518950437313
(3, 0, 0, 0, 1000021.04004) 0.011661807580174925
(3, 2, 0, 0, 975186.91992) 0.008746355685131194
(3, 1, 1, 0, 984932.760013) 0.008746355685131194
(3, 1, 0, 1, 987392.4924802) 0.008746355685131194
(3, 0, 0, 0, 1000018.3203199999) 0.008746355685131194
(3, 1, 0, 0, 987602.62012) 0.026239067055393583
(3, 2, 1, 0, 972517.159909) 0.0029154518950437313
(3, 1, 2, 0, 982263.000002) 0.0029154518950437313
(3, 1, 1, 1, 984722.7324692) 0.0029154518950437313
(3, 0, 1, 0, 997348.560309) 0.0029154518950437313
