(1, 1, 0, 0, 987602.62012) 0.14285714285714285
(0, 0, 0, 0, 1000000) 1.0
(2, 0, 0, 0, 1000021.04004) 0.02040816326530612
(1, 0, 1, 0, 997351.280029) 0.14285714285714285
(2, 1, 1, 0, 984932.860109) 0.02040816326530612
(2, 0, 0, 0, 999999.640136) 0.02040816326530612
(1, 0, 0, 1, 999791.3981171) 0.14285714285714285
(2, 1, 0, 1, 987372.9781971) 0.02040816326530612
(2, 0, 1, 1, 997143.0380101) 0.02040816326530612
(2, 0, 0, 0, 1000001.7814026) 0.02040816326530612
(1, 0, 0, 0, 1000000) 0.5714285714285714
(2, 1, 0, 0, 987581.58008) 0.08163265306122448
(2, 0, 1, 0, 997351.639893) 0.08163265306122448
(2, 0, 0, 1, 999789.6167145) 0.08163265306122448
(2, 0, 0, 0, 1000000) 0.326530612244898
(2, 1, 0, 0, 487592.1001) 0.08163265306122448
(2, 0, 0, 2, 792838.0627026001) 0.1020408163265306
(2, 0, 0, 1, 498675.6400145) 0.12244897959183673
(3, 0, 0, 1, 999810.9124002) 0.0029154518950437313
(3, 0, 1, 0, 997348.560309) 0.0029154518950437313
(3, 1, 0, 0, 987602.720216) 0.0029154518950437313
(3, 1, 0, 0, 987583.939936) 0.0029154518950437313
(3, 0, 1, 0, 997329.780029) 0.0029154518950437313
(3, 0, 0, 1, 999789.5124962) 0.0029154518950437313
(3, 0, 0, 0, 999999.640136) 0.011661807580174925
(3, 1, 1, 1, 984703.1180901) 0.0029154518950437313
(3, 0, 0, 1, 999788.6783971) 0.0029154518950437313
(3, 1, 0, 0, 987583.1058369) 0.0029154518950437313
(3, 1, 1, 1, 984727.3378101) 0.0029154518950437313
(3, 0, 0, 1, 999812.8981171) 0.0029154518950437313
(3, 0, 1, 0, 997353.1656499) 0.0029154518950437313
(3, 1, 0, 0, 987586.0812026) 0.0029154518950437313
(3, 0, 1, 0, 997331.9212956) 0.0029154518950437313
(3, 0, 0, 1, 999791.6537628) 0.0029154518950437313
(3, 0, 0, 0, 1000001.7814026) 0.011661807580174925
(3, 1, 1, 0, 984911.719973) 0.011661807580174925
(3, 1, 0, 1, 987371.4524402) 0.011661807580174925
(3, 0, 0, 0, 999997.28028) 0.011661807580174925
(3, 1, 0, 0, 987581.58008) 0.034985422740524776
