000 000 0.5110001259
000 001 0.1770851473
000 002 0.0000025356
000 003 0.0000063458
000 004 0.0000011820
000 010 0.1593332372
000 011 0.0000051430
000 012 0.0000070212
000 013 0.0000068227
000 020 0.0000036429
000 021 0.0000079310
000 022 0.0000074413
000 030 0.0000017814
000 031 0.0000057620
000 040 0.0000129077
000 100 0.1523956005
000 101 0.0000001655
000 102 0.0000068401
000 103 0.0000149962
000 110 0.0000008501
000 111 0.0000072369
000 112 0.0000012012
000 120 0.0000070413
000 121 0.0000046455
000 130 0.0000099643
000 200 0.0000034593
000 201 0.0000013047
000 202 0.0000123782
000 210 0.0000051772
000 211 0.0000049207
000 220 0.0000043312
000 300 0.0000071304
000 301 0.0000077854
000 310 0.0000081112
000 400 0.0000098334
001 000 0.1130584221
001 001 0.3584981043
001 002 0.2056511788
001 003 0.0000104576
001 004 0.0000227954
001 010 0.0000026551
001 011 0.1765111095
001 012 0.0000115856
001 013 0.0000023099
001 020 0.0000075771
001 021 0.0000084434
001 022 0.0000160177
001 030 0.0000007448
001 031 0.0000079280
001 040 0.0000123435
001 100 0.0000014897
001 101 0.1460782420
001 102 0.0000007054
001 103 0.0000024179
001 110 0.0000046514
001 111 0.0000005028
001 112 0.0000085291
001 120 0.0000019950
001 121 0.0000017787
001 130 0.0000101542
001 200 0.0000052176
001 201 0.0000059799
001 202 0.0000013805
001 210 0.0000053469
001 211 0.0000021215
001 220 0.0000171264
001 300 0.0000048313
001 301 0.0000147112
001 310 0.0000093399
001 400 0.0000018058
002 000 0.0000076222
002 001 0.0816878116
002 002 0.3452817761
002 003 0.2681459839
002 004 0.0000110377
002 010 0.0000156040
002 011 0.0000116441
002 012 0.1613326140
002 013 0.0000151320
002 020 0.0000124221
002 021 0.0000215567
002 022 0.0000410279
002 030 0.0000100709
002 031 0.0000002990
002 040 0.0000292069
002 100 0.0000076254
002 101 0.0000174412
002 102 0.1429959482
002 103 0.0000431285
002 110 0.0000056393
002 111 0.0000234470
002 112 0.0000061250
002 120 0.0000190588
002 121 0.0000316126
002 130 0.0000195864
002 200 0.0000007405
002 201 0.0000106872
002 202 0.0000472555
002 210 0.0000265517
002 211 0.0000109656
002 220 0.0000225276
002 300 0.0000014395
002 301 0.0000516747
002 310 0.0000190093
002 400 0.0000157267
003 000 0.0000008013
003 001 0.0000468655
003 002 0.0676081160
003 003 0.3510545149
003 004 0.2725824245
003 010 0.0000633583
003 011 0.0000747559
003 012 0.0000706986
003 013 0.1591068926
003 020 0.0000763455
003 021 0.0001221382
003 022 0.0001273188
003 030 0.0000481505
003 031 0.0001885573
003 040 0.0000744098
003 100 0.0000130109
003 101 0.0000705235
003 102 0.0001048455
003 103 0.1473958912
003 110 0.0000095683
003 111 0.0001090863
003 112 0.0000487756
003 120 0.0000172091
003 121 0.0000967334
003 130 0.0000413667
003 200 0.0000800947
003 201 0.0000157095
003 202 0.0000983326
003 210 0.0000906173
003 211 0.0001183915
003 220 0.0001798774
003 300 0.0001154084
003 301 0.0000206680
003 310 0.0000552232
003 400 0.0000733194
004 000 0.0114887762
004 001 0.0095408541
004 002 0.0176285460
004 003 0.0099834973
004 004 0.0173055444
004 010 0.0150990574
004 011 0.0200285441
004 012 0.0433354319
004 013 0.0653979732
004 020 0.0199815213
004 021 0.0135050866
004 022 0.0093687557
004 030 0.0425540639
004 031 0.0353807295
004 040 0.0181673311
004 100 0.0140829298
004 101 0.0057984788
004 102 0.0243797088
004 103 0.0541639324
004 110 0.0162165149
004 111 0.0227902270
004 112 0.0277011330
004 120 0.0369252162
004 121 0.0417803481
004 130 0.0523632850
004 200 0.0258008927
004 201 0.0256064778
004 202 0.0607446189
004 210 0.0319171419
004 211 0.0233140539
004 220 0.0660574606
004 300 0.0360902862
004 301 0.0358883147
004 310 0.0379059046
004 400 0.0117073620
010 000 0.1089038062
010 001 0.0000007696
010 002 0.0000058940
010 003 0.0000102024
010 004 0.0000179282
010 010 0.3941280923
010 011 0.1574253316
010 012 0.0000091252
010 013 0.0000187841
010 020 0.2028870822
010 021 0.0000012829
010 022 0.0000094199
010 030 0.0000042706
010 031 0.0000108756
010 040 0.0000150839
010 100 0.0000029444
010 101 0.0000022442
010 102 0.0000009189
010 103 0.0000090476
010 110 0.1364364362
010 111 0.0000126958
010 112 0.0000142432
010 120 0.0000004527
010 121 0.0000045449
010 130 0.0000107262
010 200 0.0000092541
010 201 0.0000062825
010 202 0.0000007487
010 210 0.0000072754
010 211 0.0000038390
010 220 0.0000056386
010 300 0.0000053734
010 301 0.0000012719
010 310 0.0000085831
010 400 0.0000095304
011 000 0.0000034433
011 001 0.0964784817
011 002 0.0000085609
011 003 0.0000162010
011 004 0.0000464761
011 010 0.1069502363
011 011 0.2067501681
011 012 0.2404273122
011 013 0.0000374746
011 020 0.0000026266
011 021 0.2040916657
011 022 0.0000239695
011 030 0.0000180453
011 031 0.0000300496
011 040 0.0000021851
011 100 0.0000039774
011 101 0.0000033405
011 102 0.0000015998
011 103 0.0000366780
011 110 0.0000052946
011 111 0.1448382610
011 112 0.0000098689
011 120 0.0000083101
011 121 0.0000028452
011 130 0.0000305650
011 200 0.0000122252
011 201 0.0000038880
011 202 0.0000318719
011 210 0.0000185901
011 211 0.0000094257
011 220 0.0000153788
011 300 0.0000203734
011 301 0.0000068796
011 310 0.0000150333
011 400 0.0000386976
012 000 0.0000213371
012 001 0.0000229720
012 002 0.0966311522
012 003 0.0000115679
012 004 0.0000606324
012 010 0.0000166227
012 011 0.0710540276
012 012 0.2373138867
012 013 0.2301367704
012 020 0.0000435382
012 021 0.0000500721
012 022 0.2158140723
012 030 0.0000189551
012 031 0.0000396149
012 040 0.0000598585
012 100 0.0000193116
012 101 0.0000225181
012 102 0.0000381441
012 103 0.0000210236
012 110 0.0000182047
012 111 0.0000327993
012 112 0.1477060241
012 120 0.0000462470
012 121 0.0000798155
012 130 0.0000284629
012 200 0.0000380150
012 201 0.0000482993
012 202 0.0001023560
012 210 0.0000184017
012 211 0.0000528273
012 220 0.0001013183
012 300 0.0000365617
012 301 0.0000865072
012 310 0.0001088820
012 400 0.0000992004
013 000 0.0100569742
013 001 0.0011256197
013 002 0.0017154011
013 003 0.0411766649
013 004 0.0611732955
013 010 0.0067190161
013 011 0.0100597344
013 012 0.0072259019
013 013 0.0598818719
013 020 0.0067965772
013 021 0.0030610666
013 022 0.0211570991
013 030 0.0015318732
013 031 0.0398838162
013 040 0.0403140348
013 100 0.0227876009
013 101 0.0080956882
013 102 0.0210380634
013 103 0.0720421143
013 110 0.0122449086
013 111 0.0411245767
013 112 0.0466101561
