000 000 0.4899922713
000 001 0.1806054765
000 002 0.0000000100
000 003 0.0000089192
000 010 0.1618969782
000 011 0.0000011883
000 012 0.0000026535
000 020 0.0000044801
000 021 0.0000002522
000 030 0.0000017642
000 100 0.1674610059
000 101 0.0000013762
000 102 0.0000061517
000 110 0.0000017934
000 111 0.0000003789
000 120 0.0000021389
000 200 0.0000021465
000 201 0.0000006933
000 210 0.0000053537
000 300 0.0000049679
001 000 0.0919419414
001 001 0.3100831513
001 002 0.2483418123
001 003 0.0000074340
001 010 0.0000015251
001 011 0.2023263588
001 012 0.0000011837
001 020 0.0000013464
001 021 0.0000070354
001 030 0.0000073005
001 100 0.0000024155
001 101 0.1472384189
001 102 0.0000057967
001 110 0.0000001786
001 111 0.0000070535
001 120 0.0000040785
001 200 0.0000060418
001 201 0.0000002018
001 210 0.0000057906
001 300 0.0000109353
002 000 0.0000057057
002 001 0.0593547505
002 002 0.3502669951
002 003 0.3344845027
002 010 0.0000039272
002 011 0.0000057242
002 012 0.1216001305
002 020 0.0000219079
002 021 0.0000164517
002 030 0.0000088327
002 100 0.0000076684
002 101 0.0000033294
002 102 0.1340876001
002 110 0.0000230395
002 111 0.0000273561
002 120 0.0000051384
002 200 0.0000171581
002 201 0.0000269469
002 210 0.0000187693
002 300 0.0000140656
003 000 0.0260448254
003 001 0.0084199323
003 002 0.0356288207
003 003 0.0084921910
003 010 0.0212498983
003 011 0.0627239341
003 012 0.0128302481
003 020 0.0789705117
003 021 0.1152451534
003 030 0.0101835721
003 100 0.0237179995
003 101 0.0574040191
003 102 0.1285958792
003 110 0.0342493655
003 111 0.0128000754
003 120 0.1251402474
003 200 0.0339997693
003 201 0.0552902903
003 210 0.0743005726
003 300 0.0747126947
010 000 0.0920352315
010 001 0.0000051752
010 002 0.0000047617
010 003 0.0000051293
010 010 0.3529495089
010 011 0.1875233439
010 012 0.0000060087
010 020 0.2207970248
010 021 0.0000104733
010 030 0.0000092714
010 100 0.0000028594
010 101 0.0000060815
010 102 0.0000016502
010 110 0.1465925234
010 111 0.0000099165
010 120 0.0000124396
010 200 0.0000034881
010 201 0.0000084346
010 210 0.0000104544
010 300 0.0000062236
011 000 0.0000067153
011 001 0.0904597998
011 002 0.0000069165
011 003 0.0000466108
011 010 0.0999057524
011 011 0.2568976603
011 012 0.2338420511
011 020 0.0000059150
011 021 0.1781480286
011 030 0.0000207765
011 100 0.0000062011
011 101 0.0000121413
011 102 0.0000303758
011 110 0.0000124906
011 111 0.1405125894
011 120 0.0000338045
011 200 0.0000131289
011 201 0.0000010947
011 210 0.0000033430
011 300 0.0000346045
012 000 0.0229132436
012 001 0.0336625684
012 002 0.0065043896
012 003 0.1839610980
012 010 0.0010600672
012 011 0.0239963066
012 012 0.0112986582
012 020 0.0717967242
012 021 0.0084404964
012 030 0.0317851983
012 100 0.0137642876
012 101 0.0463813115
012 102 0.1135677985
012 110 0.0430483201
012 111 0.0536652374
012 120 0.0264559006
012 200 0.0605204163
012 201 0.0978865802
012 210 0.1088086377
012 300 0.0404827594
020 000 0.0000136283
020 001 0.0000170300
020 002 0.0000355407
020 003 0.0000449653
020 010 0.0731120103
