AHuK AHuK 0.214337
AHuK vWX8 0.030232
AHuK i2ZX 0.105316
AHuK ZvKs 0.072900
AHuK kqTT 0.502638
AHuK 7kvC 0.074578
vWX8 AHuK 0.412220
vWX8 vWX8 0.148451
vWX8 i2ZX 0.101387
vWX8 ZvKs 0.094144
vWX8 kqTT 0.092264
vWX8 7kvC 0.151533
i2ZX AHuK 0.141150
i2ZX vWX8 0.493996
i2ZX i2ZX 0.137553
i2ZX ZvKs 0.113318
i2ZX kqTT 0.085347
i2ZX 7kvC 0.028635
ZvKs AHuK 0.092075
ZvKs vWX8 0.010361
ZvKs i2ZX 0.078039
ZvKs ZvKs 0.483691
ZvKs kqTT 0.170654
ZvKs 7kvC 0.165180
kqTT AHuK 0.020525
kqTT vWX8 0.159233
kqTT i2ZX 0.168438
kqTT ZvKs 0.032285
kqTT kqTT 0.102038
kqTT 7kvC 0.517482
7kvC AHuK 0.065260
7kvC vWX8 0.079395
7kvC i2ZX 0.476257
7kvC ZvKs 0.147805
7kvC kqTT 0.204537
7kvC 7kvC 0.026745
